Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3,Resume score
195,Providence School,2.0,Phd,Miami,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.39
196,Providence School,2.0,Phd,Miami,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.71
197,Providence School,2.0,Phd,Miami,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.49
198,Providence School,2.0,Phd,Miami,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.73
199,Providence School,2.0,Phd,Miami,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.36
200,Providence School,2.0,Phd,Miami,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.52
201,Providence School,2.0,Bachelors,Miami,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.31
202,Providence School,2.0,Bachelors,Miami,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.84
203,Providence School,2.0,Bachelors,Miami,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.94
204,Providence School,2.0,Bachelors,Miami,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.52
205,Providence School,2.0,Bachelors,Miami,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.84
206,Providence School,2.0,Bachelors,Miami,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.42
207,Providence School,2.0,Bachelors,Miami,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.71
208,Providence School,2.0,Bachelors,Miami,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.91
209,Providence School,2.0,Masters,Miami,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.67
210,Providence School,2.0,Masters,Miami,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.13
211,Providence School,2.0,Masters,Miami,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.53
212,Providence School,2.0,Masters,Miami,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.4
213,Providence School,2.0,Masters,Miami,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.12
214,Providence School,2.0,Masters,Miami,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.43
215,Providence School,2.0,Masters,Miami,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.9
216,Providence School,2.0,Masters,Miami,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.13
217,Providence School,2.0,Phd,Chicago,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.72
218,Providence School,2.0,Phd,Chicago,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.21
219,Providence School,2.0,Phd,Chicago,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.52
220,Providence School,2.0,Phd,Chicago,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.8
221,Providence School,2.0,Phd,Chicago,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.52
222,Providence School,2.0,Phd,Chicago,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.5
223,Providence School,2.0,Phd,Chicago,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.59
224,Providence School,2.0,Phd,Chicago,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.44
225,Providence School,2.0,Bachelors,Chicago,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.27
226,Providence School,2.0,Bachelors,Chicago,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.27
227,Providence School,2.0,Bachelors,Chicago,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.18
228,Providence School,2.0,Bachelors,Chicago,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.29
229,Providence School,2.0,Bachelors,Chicago,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.07
230,Providence School,2.0,Bachelors,Chicago,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.39
231,Providence School,2.0,Bachelors,Chicago,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.14
232,Providence School,2.0,Bachelors,Chicago,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.98
233,Providence School,2.0,Masters,Chicago,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.18
234,Providence School,2.0,Masters,Chicago,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.71
235,Providence School,2.0,Masters,Chicago,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.05
236,Providence School,2.0,Masters,Chicago,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.88
237,Providence School,2.0,Masters,Chicago,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.37
238,Providence School,2.0,Masters,Chicago,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.86
239,Providence School,2.0,Masters,Chicago,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.95
240,Providence School,2.0,Masters,Chicago,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.88
241,Providence School,2.0,Phd,Boston,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.33
242,Providence School,2.0,Phd,Boston,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.83
243,Providence School,2.0,Phd,Boston,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.14
244,Providence School,2.0,Phd,Boston,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.48
245,Providence School,2.0,Phd,Boston,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.89
246,Providence School,2.0,Phd,Boston,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.9
247,Providence School,2.0,Phd,Boston,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.44
248,Providence School,2.0,Phd,Boston,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.43
249,Providence School,2.0,Bachelors,Boston,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.79
250,Providence School,2.0,Bachelors,Boston,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.97
251,Providence School,2.0,Bachelors,Boston,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.61
252,Providence School,2.0,Bachelors,Boston,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.62
253,Providence School,2.0,Bachelors,Boston,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.21
254,Providence School,2.0,Bachelors,Boston,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.15
255,Providence School,2.0,Bachelors,Boston,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.44
256,Providence School,2.0,Bachelors,Boston,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.75
257,Providence School,2.0,Masters,Boston,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.61
258,Providence School,2.0,Masters,Boston,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.83
259,Providence School,2.0,Masters,Boston,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.35
260,Providence School,2.0,Masters,Boston,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.42
261,Providence School,2.0,Masters,Boston,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.99
262,Providence School,2.0,Masters,Boston,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.83
263,Providence School,2.0,Masters,Boston,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.22
264,Providence School,2.0,Masters,Boston,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.37
265,Providence School,2.0,Phd,Providence,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.89
266,Providence School,2.0,Phd,Providence,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.6
267,Providence School,2.0,Phd,Providence,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.43
268,Providence School,2.0,Phd,Providence,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.32
269,Providence School,2.0,Phd,Providence,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.69
270,Providence School,2.0,Phd,Providence,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.15
271,Providence School,2.0,Phd,Providence,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.3
272,Providence School,2.0,Phd,Providence,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.3
273,Providence School,2.0,Bachelors,Providence,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.98
274,Providence School,2.0,Bachelors,Providence,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.64
275,Providence School,2.0,Bachelors,Providence,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.74
276,Providence School,2.0,Bachelors,Providence,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.78
277,Providence School,2.0,Bachelors,Providence,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.19
278,Providence School,2.0,Bachelors,Providence,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.01
279,Providence School,2.0,Bachelors,Providence,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.61
280,Providence School,2.0,Bachelors,Providence,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.64
281,Providence School,2.0,Masters,Providence,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.86
282,Providence School,2.0,Masters,Providence,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.24
283,Providence School,2.0,Masters,Providence,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.92
284,Providence School,2.0,Masters,Providence,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.72
285,Providence School,2.0,Masters,Providence,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.25
286,Providence School,2.0,Masters,Providence,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.99
287,Providence School,2.0,Masters,Providence,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.18
288,Providence School,2.0,Masters,Providence,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.75
289,Providence University,2.0,Phd,Miami,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.3
290,Providence University,2.0,Phd,Miami,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.14
291,Providence University,2.0,Phd,Miami,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.02
292,Providence University,2.0,Phd,Miami,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.11
293,Providence University,2.0,Phd,Miami,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.19
294,Providence University,2.0,Phd,Miami,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.76
295,Providence University,2.0,Phd,Miami,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.74
296,Providence University,2.0,Phd,Miami,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.56
297,Providence University,2.0,Bachelors,Miami,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.46
298,Providence University,2.0,Bachelors,Miami,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.63
299,Providence University,2.0,Bachelors,Miami,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.56
300,Providence University,2.0,Bachelors,Miami,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.08
301,Providence University,2.0,Bachelors,Miami,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.47
302,Providence University,2.0,Bachelors,Miami,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.59
303,Providence University,2.0,Bachelors,Miami,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.95
304,Providence University,2.0,Bachelors,Miami,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.32
305,Providence University,2.0,Masters,Miami,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.49
306,Providence University,2.0,Masters,Miami,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.42
307,Providence University,2.0,Masters,Miami,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.64
308,Providence University,2.0,Masters,Miami,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.79
309,Providence University,2.0,Masters,Miami,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.43
310,Providence University,2.0,Masters,Miami,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.76
311,Providence University,2.0,Masters,Miami,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.32
312,Providence University,2.0,Masters,Miami,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.96
313,Providence University,2.0,Phd,Chicago,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.64
314,Providence University,2.0,Phd,Chicago,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.83
315,Providence University,2.0,Phd,Chicago,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.86
316,Providence University,2.0,Phd,Chicago,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.9
317,Providence University,2.0,Phd,Chicago,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.22
318,Providence University,2.0,Phd,Chicago,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.26
319,Providence University,2.0,Phd,Chicago,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.48
320,Providence University,2.0,Phd,Chicago,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.71
321,Providence University,2.0,Bachelors,Chicago,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.6
322,Providence University,2.0,Bachelors,Chicago,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.93
323,Providence University,2.0,Bachelors,Chicago,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.49
324,Providence University,2.0,Bachelors,Chicago,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.32
325,Providence University,2.0,Bachelors,Chicago,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.15
326,Providence University,2.0,Bachelors,Chicago,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.67
327,Providence University,2.0,Bachelors,Chicago,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.58
328,Providence University,2.0,Bachelors,Chicago,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.09
329,Providence University,2.0,Masters,Chicago,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.6
330,Providence University,2.0,Masters,Chicago,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.56
331,Providence University,2.0,Masters,Chicago,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.44
332,Providence University,2.0,Masters,Chicago,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.5
333,Providence University,2.0,Masters,Chicago,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.12
334,Providence University,2.0,Masters,Chicago,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.49
335,Providence University,2.0,Masters,Chicago,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.68
336,Providence University,2.0,Masters,Chicago,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.02
337,Providence University,2.0,Phd,Boston,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.05
338,Providence University,2.0,Phd,Boston,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.42
339,Providence University,2.0,Phd,Boston,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.28
340,Providence University,2.0,Phd,Boston,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.9
341,Providence University,2.0,Phd,Boston,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.37
342,Providence University,2.0,Phd,Boston,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.55
343,Providence University,2.0,Phd,Boston,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.01
344,Providence University,2.0,Phd,Boston,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.53
345,Providence University,2.0,Bachelors,Boston,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.23
346,Providence University,2.0,Bachelors,Boston,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.91
347,Providence University,2.0,Bachelors,Boston,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.37
348,Providence University,2.0,Bachelors,Boston,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.61
349,Providence University,2.0,Bachelors,Boston,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.32
350,Providence University,2.0,Bachelors,Boston,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.4
351,Providence University,2.0,Bachelors,Boston,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.41
352,Providence University,2.0,Bachelors,Boston,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.49
353,Providence University,2.0,Masters,Boston,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.34
354,Providence University,2.0,Masters,Boston,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.35
355,Providence University,2.0,Masters,Boston,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.94
356,Providence University,2.0,Masters,Boston,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.98
357,Providence University,2.0,Masters,Boston,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.82
358,Providence University,2.0,Masters,Boston,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.21
359,Providence University,2.0,Masters,Boston,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.57
360,Providence University,2.0,Masters,Boston,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.37
361,Providence University,2.0,Phd,Providence,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.69
362,Providence University,2.0,Phd,Providence,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.92
363,Providence University,2.0,Phd,Providence,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.99
364,Providence University,2.0,Phd,Providence,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.48
365,Providence University,2.0,Phd,Providence,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.35
366,Providence University,2.0,Phd,Providence,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.75
367,Providence University,2.0,Phd,Providence,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.83
368,Providence University,2.0,Phd,Providence,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.3
369,Providence University,2.0,Bachelors,Providence,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.88
370,Providence University,2.0,Bachelors,Providence,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.81
371,Providence University,2.0,Bachelors,Providence,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.37
372,Providence University,2.0,Bachelors,Providence,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.32
373,Providence University,2.0,Bachelors,Providence,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.99
374,Providence University,2.0,Bachelors,Providence,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.49
375,Providence University,2.0,Bachelors,Providence,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.31
376,Providence University,2.0,Bachelors,Providence,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.33
377,Providence University,2.0,Masters,Providence,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.06
378,Providence University,2.0,Masters,Providence,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.54
379,Providence University,2.0,Masters,Providence,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.26
380,Providence University,2.0,Masters,Providence,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.82
381,Providence University,2.0,Masters,Providence,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.48
382,Providence University,2.0,Masters,Providence,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.55
383,Providence University,2.0,Masters,Providence,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.03
384,Providence University,2.0,Masters,Providence,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.28
385,State Providence College,2.2,Phd,Miami,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.91
386,State Providence College,2.2,Phd,Miami,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.55
387,State Providence College,2.2,Phd,Miami,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.01
388,State Providence College,2.2,Phd,Miami,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.15
389,State Providence College,2.2,Phd,Miami,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.57
390,State Providence College,2.2,Phd,Miami,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.28
391,State Providence College,2.2,Phd,Miami,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.32
392,State Providence College,2.2,Phd,Miami,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.66
